ZI,NAME,LBF,UE19B,PU19B,UE07MAR,PU07MAR,UE14MAR,PU14MAR,UE21MAR,PU21MAR,UE28MAR,PU28MAR,UE04APR,PU04APR,UE11APR,PU11APR,UE18APR,PU18APR,UE25APR,PU25APR,UE02MAY,PU02MAY,UE09MAY,PU09MAY,UE16MAY,PU16MAY
"69025","Curtis",549,27,4.92,27,4.92,27,4.92,34,6.19,44,8.01,55,10.02,62,11.29,67,12.20,70,12.75,73,13.30,75,13.66,78,14.21
"69026","Danbury",105,2,1.90,2,1.90,2,1.90,2,1.90,3,2.86,4,3.81,4,3.81,5,4.76,5,4.76,5,4.76,5,4.76,5,4.76
"69027","Enders",114,2,1.75,2,1.75,2,1.75,3,2.63,5,4.39,7,6.14,8,7.02,8,7.02,9,7.89,9,7.89,10,8.77,10,8.77
"69028","Eustis",361,5,1.39,5,1.39,5,1.39,9,2.49,16,4.43,23,6.37,27,7.48,30,8.31,32,8.86,34,9.42,35,9.70,37,10.25
"69029","Farnam",148,1,0.68,1,0.68,1,0.68,3,2.03,5,3.38,8,5.41,10,6.76,11,7.43,12,8.11,12,8.11,13,8.78,14,9.46
"69030","Haigler",131,1,0.76,2,1.53,2,1.53,3,2.29,5,3.82,7,5.34,8,6.11,9,6.87,9,6.87,10,7.63,10,7.63,11,8.40
"69032","Hayes Center",356,6,1.69,6,1.69,6,1.69,8,2.25,12,3.37,16,4.49,19,5.34,21,5.90,22,6.18,23,6.46,24,6.74,25,7.02
"69033","Imperial",1293,27,2.09,28,2.17,28,2.17,44,3.40,68,5.26,95,7.35,111,8.58,123,9.51,131,10.13,137,10.60,143,11.06,149,11.52
"69034","Indianola",482,5,1.04,5,1.04,6,1.24,12,2.49,22,4.56,32,6.64,39,8.09,44,9.13,47,9.75,49,10.17,52,10.79,54,11.20
"69036","Lebanon",59,1,1.69,1,1.69,1,1.69,1,1.69,1,1.69,2,3.39,2,3.39,2,3.39,2,3.39,3,5.08,3,5.08,3,5.08
"69037","Max",49,2,4.08,2,4.08,2,4.08,2,4.08,3,6.12,4,8.16,4,8.16,4,8.16,5,10.20,5,10.20,5,10.20,5,10.20
"69038","Maywood",264,2,0.76,2,0.76,2,0.76,4,1.52,7,2.65,10,3.79,12,4.55,14,5.30,15,5.68,15,5.68,16,6.06,17,6.44
"69039","Moorefield",110,2,1.82,2,1.82,2,1.82,4,3.64,6,5.45,8,7.27,9,8.18,10,9.09,11,10.00,11,10.00,12,10.91,12,10.91
"69040","Palisade",261,3,1.15,3,1.15,3,1.15,6,2.30,9,3.45,13,4.98,15,5.75,17,6.51,18,6.90,19,7.28,20,7.66,21,8.05
"69041","Parks",84,1,1.19,1,1.19,1,1.19,2,2.38,3,3.57,4,4.76,5,5.95,5,5.95,6,7.14,6,7.14,6,7.14,7,8.33
"69042","Stockville",36,0,0.00,0,0.00,0,0.00,0,0.00,1,2.78,2,5.56,2,5.56,2,5.56,2,5.56,3,8.33,3,8.33,3,8.33
"69043","Stratton",272,10,3.68,10,3.68,10,3.68,13,4.78,16,5.88,20,7.35,23,8.46,25,9.19,26,9.56,27,9.93,28,10.29,29,10.66
"69044","Trenton",312,19,6.09,19,6.09,19,6.09,23,7.37,29,9.29,35,11.22,39,12.50,42,13.46,44,14.10,46,14.74,47,15.06,49,15.71
"69045","Wauneta",406,11,2.71,11,2.71,12,2.96,15,3.69,21,5.17,27,6.65,31,7.64,33,8.13,35,8.62,37,9.11,38,9.36,40,9.85
"69046","Wilsonville",110,0,0.00,0,0.00,0,0.00,1,0.91,2,1.82,4,3.64,4,3.64,5,4.55,5,4.55,6,5.45,6,5.45,6,5.45
"69101","North Platte",14473,471,3.25,477,3.30,488,3.37,691,4.77,1011,6.99,1362,9.41,1573,10.87,1731,11.96,1838,12.70,1921,13.27,2004,13.85,2080,14.37
"69120","Arnold",411,8,1.95,8,1.95,8,1.95,12,2.92,18,4.38,25,6.08,30,7.30,33,8.03,35,8.52,37,9.00,38,9.25,40,9.73
"69121","Arthur",199,8,4.02,8,4.02,8,4.02,10,5.03,12,6.03,15,7.54,16,8.04,18,9.05,18,9.05,19,9.55,20,10.05,20,10.05
"69122","Big Springs",333,7,2.10,7,2.10,7,2.10,12,3.60,20,6.01,29,8.71,34,10.21,38,11.41,41,12.31,43,12.91,45,13.51,47,14.11
"69123","Brady",494,7,1.42,7,1.42,7,1.42,13,2.63,23,4.66,33,6.68,39,7.89,43,8.70,46,9.31,49,9.92,51,10.32,53,10.73
"69125","Broadwater",185,1,0.54,1,0.54,2,1.08,3,1.62,7,3.78,10,5.41,12,6.49,14,7.57,15,8.11,16,8.65,16,8.65,17,9.19
"69127","Brule",308,4,1.30,4,1.30,4,1.30,8,2.60,14,4.55,21,6.82,25,8.12,28,9.09,30,9.74,31,10.06,33,10.71,34,11.04
"69128","Bushnell",138,5,3.62,5,3.62,5,3.62,7,5.07,9,6.52,12,8.70,14,10.14,15,10.87,16,11.59,16,11.59,17,12.32,18,13.04
"69129","Chappell",680,16,2.35,17,2.50,17,2.50,27,3.97,43,6.32,61,8.97,71,10.44,79,11.62,84,12.35,88,12.94,93,13.68,96,14.12
"69130","Cozad",2612,36,1.38,37,1.42,39,1.49,77,2.95,137,5.25,202,7.73,242,9.26,271,10.38,291,11.14,307,11.75,322,12.33,336,12.86
"69131","Dalton",271,9,3.32,9,3.32,10,3.69,13,4.80,19,7.01,26,9.59,30,11.07,33,12.18,35,12.92,36,13.28,38,14.02,39,14.39
"69132","Dickens",49,1,2.04,1,2.04,1,2.04,2,4.08,2,4.08,3,6.12,4,8.16,4,8.16,4,8.16,4,8.16,4,8.16,5,10.20
"69133","Dix",197,7,3.55,7,3.55,8,4.06,10,5.08,13,6.60,17,8.63,20,10.15,22,11.17,23,11.68,24,12.18,25,12.69,25,12.69
"69134","Elsie",209,2,0.96,2,0.96,2,0.96,3,1.44,6,2.87,9,4.31,11,5.26,12,5.74,13,6.22,13,6.22,14,6.70,15,7.18
"69138","Gothenburg",2088,37,1.77,38,1.82,39,1.87,63,3.02,100,4.79,142,6.80,167,8.00,185,8.86,198,9.48,207,9.91,217,10.39,226,10.82
"69140","Grant",886,22,2.48,23,2.60,23,2.60,32,3.61,46,5.19,61,6.88,70,7.90,76,8.58,81,9.14,84,9.48,88,9.93,91,10.27
"69141","Gurley",185,6,3.24,6,3.24,7,3.78,9,4.86,13,7.03,18,9.73,20,10.81,22,11.89,24,12.97,25,13.51,26,14.05,27,14.59
"69142","Halsey",84,2,2.38,2,2.38,2,2.38,3,3.57,4,4.76,6,7.14,6,7.14,7,8.33,7,8.33,8,9.52,8,9.52,8,9.52
"69143","Hershey",729,8,1.10,8,1.10,8,1.10,16,2.19,27,3.70,40,5.49,47,6.45,53,7.27,57,7.82,60,8.23,62,8.50,65,8.92
"69144","Keystone",87,1,1.15,1,1.15,1,1.15,2,2.30,4,4.60,6,6.90,7,8.05,8,9.20,8,9.20,9,10.34,9,10.34,10,11.49
"69145","Kimball",1472,41,2.79,42,2.85,43,2.92,63,4.28,95,6.45,131,8.90,152,10.33,168,11.41,178,12.09,187,12.70,195,13.25,203,13.79
"69146","Lemoyne",142,2,1.41,2,1.41,2,1.41,4,2.82,7,4.93,10,7.04,11,7.75,13,9.15,14,9.86,15,10.56,15,10.56,16,11.27
"69147","Lewellen",332,3,0.90,3,0.90,3,0.90,7,2.11,13,3.92,20,6.02,24,7.23,27,8.13,29,8.73,30,9.04,32,9.64,33,9.94
"69148","Lisco",95,0,0.00,0,0.00,0,0.00,1,1.05,3,3.16,4,4.21,5,5.26,6,6.32,7,7.37,7,7.37,7,7.37,8,8.42
"69149","Lodgepole",347,22,6.34,22,6.34,22,6.34,26,7.49,33,9.51,39,11.24,43,12.39,47,13.54,49,14.12,50,14.41,52,14.99,53,15.27
"69150","Madrid",201,2,1.00,2,1.00,2,1.00,3,1.49,6,2.99,8,3.98,10,4.98,11,5.47,12,5.97,13,6.47,13,6.47,14,6.97
"69151","Maxwell",409,4,0.98,4,0.98,4,0.98,9,2.20,16,3.91,24,5.87,28,6.85,32,7.82,34,8.31,36,8.80,38,9.29,39,9.54
"69152","Mullen",275,10,3.64,10,3.64,10,3.64,14,5.09,20,7.27,26,9.45,30,10.91,33,12.00,35,12.73,37,13.45,39,14.18,40,14.55
"69153","Ogallala",2937,85,2.89,87,2.96,89,3.03,133,4.53,202,6.88,278,9.47,323,11.00,357,12.16,380,12.94,398,13.55,416,14.16,432,14.71
"69154","Oshkosh",523,16,3.06,16,3.06,16,3.06,22,4.21,31,5.93,40,7.65,46,8.80,51,9.75,53,10.13,56,10.71,58,11.09,60,11.47
"69155","Paxton",484,11,2.27,11,2.27,11,2.27,17,3.51,25,5.17,34,7.02,39,8.06,44,9.09,46,9.50,48,9.92,51,10.54,53,10.95
"69156","Potter",344,22,6.40,22,6.40,22,6.40,27,7.85,35,10.17,44,12.79,49,14.24,53,15.41,56,16.28,58,16.86,60,17.44,62,18.02
"69157","Purdum",82,2,2.44,2,2.44,2,2.44,3,3.66,4,4.88,5,6.10,5,6.10,6,7.32,6,7.32,6,7.32,7,8.54,7,8.54
"69161","Seneca",55,1,1.82,1,1.82,1,1.82,2,3.64,3,5.45,4,7.27,4,7.27,4,7.27,5,9.09,5,9.09,5,9.09,5,9.09
"69162","Sidney",4136,119,2.88,121,2.93,125,3.02,194,4.69,302,7.30,421,10.18,492,11.90,546,13.20,582,14.07,610,14.75,638,15.43,664,16.05
"69163","Stapleton",462,11,2.38,11,2.38,11,2.38,15,3.25,22,4.76,29,6.28,33,7.14,36,7.79,38,8.23,40,8.66,41,8.87,43,9.31
"69165","Sutherland",830,8,0.96,8,0.96,8,0.96,17,2.05,30,3.61,44,5.30,53,6.39,59,7.11,63,7.59,67,8.07,70,8.43,73,8.80
"69166","Thedford",366,8,2.19,8,2.19,8,2.19,11,3.01,15,4.10,20,5.46,23,6.28,25,6.83,27,7.38,28,7.65,29,7.92,30,8.20
"69167","Tryon",238,5,2.10,5,2.10,5,2.10,8,3.36,12,5.04,16,6.72,19,7.98,21,8.82,22,9.24,23,9.66,24,10.08,25,10.50
"69168","Venango",165,1,0.61,1,0.61,1,0.61,3,1.82,4,2.42,6,3.64,8,4.85,8,4.85,9,5.45,10,6.06,10,6.06,10,6.06
"69169","Wallace",287,8,2.79,8,2.79,8,2.79,11,3.83,15,5.23,20,6.97,22,7.67,24,8.36,26,9.06,27,9.41,28,9.76,29,10.10
"69170","Wellfleet",165,4,2.42,4,2.42,4,2.42,6,3.64,8,4.85,11,6.67,13,7.88,14,8.48,15,9.09,16,9.70,16,9.70,17,10.30
"69171","Willow Island",5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
"69201","Valentine",2237,52,2.32,53,2.37,54,2.41,82,3.67,125,5.59,173,7.73,202,9.03,223,9.97,238,10.64,249,11.13,260,11.62,270,12.07
"69210","Ainsworth",1125,30,2.67,31,2.76,31,2.76,45,4.00,67,5.96,91,8.09,106,9.42,116,10.31,124,11.02,129,11.47,135,12.00,140,12.44
"69211","Cody",220,4,1.82,4,1.82,4,1.82,5,2.27,8,3.64,10,4.55,11,5.00,13,5.91,13,5.91,14,6.36,14,6.36,15,6.82
"69212","Crookston",118,1,0.85,1,0.85,1,0.85,2,1.69,3,2.54,5,4.24,6,5.08,7,5.93,8,6.78,8,6.78,9,7.63,9,7.63
"69214","Johnstown",192,3,1.56,3,1.56,3,1.56,5,2.60,8,4.17,12,6.25,14,7.29,15,7.81,16,8.33,17,8.85,18,9.38,18,9.38
"69216","Kilgore",92,2,2.17,2,2.17,2,2.17,3,3.26,4,4.35,5,5.43,6,6.52,6,6.52,7,7.61,7,7.61,7,7.61,7,7.61
"69217","Long Pine",256,6,2.34,6,2.34,6,2.34,9,3.52,14,5.47,19,7.42,22,8.59,24,9.38,26,10.16,27,10.55,28,10.94,29,11.33
"69218","Merriman",261,5,1.92,5,1.92,5,1.92,7,2.68,9,3.45,12,4.60,14,5.36,15,5.75,16,6.13,16,6.13,17,6.51,17,6.51
"69219","Nenzel",23,0,0.00,0,0.00,0,0.00,0,0.00,1,4.35,1,4.35,1,4.35,1,4.35,1,4.35,1,4.35,1,4.35,1,4.35
"69221","Wood Lake",93,0,0.00,0,0.00,0,0.00,0,0.00,1,1.08,2,2.15,2,2.15,3,3.23,3,3.23,3,3.23,3,3.23,3,3.23
"69301","Alliance",4870,127,2.61,128,2.63,131,2.69,183,3.76,266,5.46,356,7.31,411,8.44,451,9.26,479,9.84,500,10.27,522,10.72,541,11.11
"69331","Angora",50,0,0.00,0,0.00,0,0.00,1,2.00,1,2.00,2,4.00,3,6.00,3,6.00,3,6.00,4,8.00,4,8.00,4,8.00
"69333","Ashby",85,1,1.18,1,1.18,1,1.18,2,2.35,3,3.53,4,4.71,5,5.88,6,7.06,6,7.06,6,7.06,7,8.24,7,8.24
"69334","Bayard",992,9,0.91,9,0.91,10,1.01,21,2.12,38,3.83,57,5.75,69,6.96,77,7.76,83,8.37,88,8.87,92,9.27,96,9.68
"69335","Bingham",55,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.82,1,1.82,2,3.64,2,3.64,2,3.64,2,3.64,2,3.64
"69336","Bridgeport",1290,56,4.34,56,4.34,57,4.42,72,5.58,96,7.44,122,9.46,138,10.70,150,11.63,158,12.25,164,12.71,170,13.18,176,13.64
"69337","Chadron",3640,72,1.98,74,2.03,77,2.12,140,3.85,239,6.57,346,9.51,411,11.29,460,12.64,493,13.54,519,14.26,544,14.95,567,15.58
"69339","Crawford",610,27,4.43,27,4.43,28,4.59,35,5.74,47,7.70,60,9.84,68,11.15,73,11.97,77,12.62,80,13.11,83,13.61,86,14.10
"69340","Ellsworth",150,0,0.00,0,0.00,0,0.00,1,0.67,2,1.33,3,2.00,4,2.67,5,3.33,5,3.33,6,4.00,6,4.00,6,4.00
"69341","Gering",5617,227,4.04,229,4.08,232,4.13,302,5.38,411,7.32,531,9.45,603,10.74,658,11.71,694,12.36,722,12.85,751,13.37,777,13.83
"69343","Gordon",1043,20,1.92,20,1.92,21,2.01,35,3.36,57,5.47,82,7.86,96,9.20,107,10.26,115,11.03,120,11.51,126,12.08,131,12.56
"69345","Harrisburg",402,12,2.99,13,3.23,13,3.23,15,3.73,20,4.98,24,5.97,27,6.72,29,7.21,30,7.46,31,7.71,33,8.21,34,8.46
"69346","Harrison",349,9,2.58,9,2.58,9,2.58,12,3.44,16,4.58,21,6.02,23,6.59,25,7.16,27,7.74,28,8.02,29,8.31,30,8.60
"69347","Hay Springs",626,13,2.08,14,2.24,14,2.24,22,3.51,34,5.43,47,7.51,55,8.79,61,9.74,65,10.38,68,10.86,71,11.34,74,11.82
"69348","Hemingford",664,12,1.81,12,1.81,13,1.96,19,2.86,29,4.37,40,6.02,46,6.93,51,7.68,54,8.13,57,8.58,59,8.89,62,9.34
"69350","Hyannis",183,4,2.19,4,2.19,4,2.19,6,3.28,9,4.92,12,6.56,14,7.65,15,8.20,16,8.74,17,9.29,18,9.84,18,9.84
"69351","Lakeside",26,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.85,1,3.85,1,3.85,1,3.85
"69352","Lyman",279,10,3.58,10,3.58,10,3.58,13,4.66,18,6.45,23,8.24,26,9.32,29,10.39,30,10.75,32,11.47,33,11.83,34,12.19
"69353","Mcgrew",16,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.25,1,6.25,1,6.25,1,6.25,1,6.25,1,6.25,1,6.25
"69354","Marsland",55,2,3.64,2,3.64,2,3.64,3,5.45,3,5.45,4,7.27,4,7.27,5,9.09,5,9.09,5,9.09,5,9.09,5,9.09
"69356","Minatare",866,13,1.50,13,1.50,14,1.62,23,2.66,39,4.50,56,6.47,66,7.62,74,8.55,79,9.12,83,9.58,87,10.05,90,10.39
"69357","Mitchell",1779,49,2.75,49,2.75,50,2.81,72,4.05,106,5.96,143,8.04,165,9.27,182,10.23,193,10.85,202,11.35,210,11.80,218,12.25
"69358","Morrill",997,18,1.81,18,1.81,19,1.91,31,3.11,49,4.91,69,6.92,81,8.12,90,9.03,96,9.63,101,10.13,105,10.53,110,11.03
"69360","Rushville",728,24,3.30,24,3.30,24,3.30,33,4.53,48,6.59,64,8.79,73,10.03,80,10.99,85,11.68,89,12.23,92,12.64,96,13.19
"69361","Scottsbluff",8571,366,4.27,370,4.32,376,4.39,503,5.87,703,8.20,923,10.77,1054,12.30,1153,13.45,1220,14.23,1272,14.84,1324,15.45,1372,16.01
"69366","Whitman",121,2,1.65,2,1.65,2,1.65,3,2.48,5,4.13,7,5.79,8,6.61,9,7.44,9,7.44,10,8.26,10,8.26,10,8.26
"69367","Whitney",124,2,1.61,2,1.61,2,1.61,3,2.42,5,4.03,8,6.45,9,7.26,10,8.06,11,8.87,12,9.68,12,9.68,13,10.48
"70001","Metairie",21063,589,2.80,605,2.87,625,2.97,1288,6.11,2180,10.35,3101,14.72,3830,18.18,4671,22.18,5276,25.05,5742,27.26,6110,29.01,6374,30.26
"70002","Metairie",10135,207,2.04,215,2.12,226,2.23,560,5.53,1010,9.97,1475,14.55,1843,18.18,2267,22.37,2573,25.39,2808,27.71,2993,29.53,3126,30.84
"70003","Metairie",20566,610,2.97,625,3.04,644,3.13,1271,6.18,2114,10.28,2984,14.51,3674,17.86,4469,21.73,5041,24.51,5482,26.66,5829,28.34,6079,29.56
"70005","Metairie",13195,294,2.23,303,2.30,316,2.39,712,5.40,1246,9.44,1797,13.62,2233,16.92,2736,20.74,3099,23.49,3378,25.60,3597,27.26,3755,28.46
"70006","Metairie",8382,235,2.80,241,2.88,249,2.97,511,6.10,863,10.30,1227,14.64,1515,18.07,1847,22.04,2086,24.89,2270,27.08,2415,28.81,2519,30.05
"70030","Des Allemands",2180,67,3.07,68,3.12,70,3.21,127,5.83,205,9.40,285,13.07,348,15.96,421,19.31,474,21.74,514,23.58,546,25.05,569,26.10
"70031","Ama",786,20,2.54,20,2.54,21,2.67,46,5.85,80,10.18,115,14.63,143,18.19,175,22.26,199,25.32,216,27.48,230,29.26,240,30.53
"70032","Arabi",2278,53,2.33,55,2.41,57,2.50,132,5.79,231,10.14,335,14.71,416,18.26,510,22.39,578,25.37,630,27.66,672,29.50,701,30.77
"70036","Barataria",544,50,9.19,50,9.19,51,9.38,65,11.95,84,15.44,104,19.12,120,22.06,138,25.37,151,27.76,161,29.60,169,31.07,174,31.99
"70037","Belle Chasse",7075,225,3.18,229,3.24,235,3.32,422,5.96,673,9.51,932,13.17,1138,16.08,1375,19.43,1545,21.84,1677,23.70,1780,25.16,1855,26.22
"70039","Boutte",1277,74,5.79,75,5.87,76,5.95,117,9.16,172,13.47,229,17.93,274,21.46,326,25.53,363,28.43,392,30.70,414,32.42,431,33.75
"70040","Braithwaite",932,79,8.48,80,8.58,81,8.69,102,10.94,132,14.16,162,17.38,186,19.96,214,22.96,234,25.11,250,26.82,262,28.11,271,29.08
"70041","Buras",1182,26,2.20,26,2.20,27,2.28,57,4.82,96,8.12,137,11.59,170,14.38,207,17.51,234,19.80,255,21.57,271,22.93,283,23.94
"70043","Chalmette",10729,386,3.60,395,3.68,405,3.77,752,7.01,1218,11.35,1700,15.84,2081,19.40,2521,23.50,2837,26.44,3081,28.72,3273,30.51,3411,31.79
"70047","Destrehan",6344,227,3.58,232,3.66,238,3.75,434,6.84,698,11.00,970,15.29,1186,18.69,1435,22.62,1614,25.44,1752,27.62,1861,29.33,1939,30.56
"70049","Edgard",940,44,4.68,44,4.68,45,4.79,72,7.66,109,11.60,147,15.64,177,18.83,212,22.55,237,25.21,256,27.23,271,28.83,282,30.00
"70051","Garyville",818,82,10.02,83,10.15,84,10.27,106,12.96,135,16.50,165,20.17,190,23.23,217,26.53,237,28.97,253,30.93,265,32.40,274,33.50
"70052","Gramercy",1745,43,2.46,45,2.58,47,2.69,109,6.25,192,11.00,278,15.93,346,19.83,425,24.36,481,27.56,525,30.09,559,32.03,584,33.47
"70053","Gretna",7616,388,5.09,394,5.17,401,5.27,635,8.34,949,12.46,1274,16.73,1531,20.10,1828,24.00,2041,26.80,2205,28.95,2335,30.66,2428,31.88
"70056","Gretna",19713,805,4.08,819,4.15,837,4.25,1414,7.17,2190,11.11,2991,15.17,3625,18.39,4358,22.11,4884,24.78,5290,26.84,5610,28.46,5839,29.62
"70057","Hahnville",1793,80,4.46,81,4.52,82,4.57,128,7.14,190,10.60,253,14.11,304,16.95,362,20.19,404,22.53,436,24.32,461,25.71,480,26.77
"70058","Harvey",18756,565,3.01,579,3.09,598,3.19,1199,6.39,2007,10.70,2841,15.15,3502,18.67,4264,22.73,4813,25.66,5235,27.91,5568,29.69,5807,30.96
"70062","Kenner",8022,280,3.49,287,3.58,295,3.68,575,7.17,952,11.87,1340,16.70,1648,20.54,2003,24.97,2259,28.16,2456,30.62,2611,32.55,2722,33.93
"70065","Kenner",26891,693,2.58,712,2.65,738,2.74,1549,5.76,2640,9.82,3767,14.01,4660,17.33,5689,21.16,6430,23.91,7001,26.03,7450,27.70,7773,28.91
"70067","Lafitte",1460,47,3.22,48,3.29,49,3.36,83,5.68,128,8.77,175,11.99,212,14.52,254,17.40,285,19.52,308,21.10,327,22.40,340,23.29
"70068","LA Place",15966,602,3.77,614,3.85,629,3.94,1129,7.07,1802,11.29,2496,15.63,3046,19.08,3681,23.06,4138,25.92,4489,28.12,4766,29.85,4965,31.10
"70070","Luling",6046,133,2.20,137,2.27,143,2.37,321,5.31,562,9.30,810,13.40,1006,16.64,1233,20.39,1396,23.09,1521,25.16,1620,26.79,1691,27.97
"70071","Lutcher",1418,69,4.87,70,4.94,71,5.01,121,8.53,188,13.26,257,18.12,312,22.00,375,26.45,421,29.69,456,32.16,483,34.06,503,35.47
"70072","Marrero",24901,1053,4.23,1071,4.30,1095,4.40,1866,7.49,2902,11.65,3972,15.95,4820,19.36,5798,23.28,6502,26.11,7043,28.28,7470,30.00,7777,31.23
"70075","Meraux",2879,61,2.12,63,2.19,65,2.26,147,5.11,258,8.96,372,12.92,462,16.05,566,19.66,641,22.26,699,24.28,744,25.84,777,26.99
"70076","Mount Airy",269,23,8.55,23,8.55,23,8.55,31,11.52,42,15.61,52,19.33,61,22.68,71,26.39,78,29.00,84,31.23,88,32.71,91,33.83
"70079","Norco",1692,21,1.24,22,1.30,24,1.42,73,4.31,138,8.16,206,12.17,260,15.37,322,19.03,367,21.69,401,23.70,428,25.30,447,26.42
"70080","Paradis",712,36,5.06,36,5.06,37,5.20,63,8.85,98,13.76,134,18.82,162,22.75,195,27.39,219,30.76,237,33.29,252,35.39,262,36.80
"70081","Pilottown",0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
"70083","Port Sulphur",897,37,4.12,38,4.24,39,4.35,62,6.91,93,10.37,125,13.94,151,16.83,180,20.07,201,22.41,217,24.19,230,25.64,239,26.64
"70084","Reserve",2842,90,3.17,92,3.24,95,3.34,187,6.58,311,10.94,439,15.45,541,19.04,658,23.15,742,26.11,807,28.40,858,30.19,895,31.49
"70085","Saint Bernard",2127,134,6.30,135,6.35,137,6.44,190,8.93,262,12.32,336,15.80,394,18.52,462,21.72,511,24.02,548,25.76,578,27.17,599,28.16
"70086","Saint James",876,61,6.96,62,7.08,63,7.19,92,10.50,130,14.84,170,19.41,202,23.06,239,27.28,265,30.25,285,32.53,301,34.36,313,35.73
"70087","Saint Rose",4544,147,3.24,150,3.30,154,3.39,282,6.21,455,10.01,634,13.95,775,17.06,938,20.64,1056,23.24,1146,25.22,1217,26.78,1268,27.90
"70090","Vacherie",3244,210,6.47,212,6.54,215,6.63,307,9.46,431,13.29,559,17.23,661,20.38,778,23.98,862,26.57,927,28.58,978,30.15,1015,31.29
"70091","Venice",86,0,0.00,0,0.00,0,0.00,2,2.33,4,4.65,7,8.14,9,10.47,12,13.95,14,16.28,15,17.44,16,18.60,17,19.77
"70092","Violet",3767,199,5.28,202,5.36,205,5.44,312,8.28,456,12.11,604,16.03,722,19.17,858,22.78,955,25.35,1031,27.37,1090,28.94,1132,30.05
"70094","Westwego",14038,820,5.84,830,5.91,844,6.01,1300,9.26,1912,13.62,2545,18.13,3046,21.70,3624,25.82,4040,28.78,4360,31.06,4613,32.86,4794,34.15
"70112","New Orleans",3840,205,5.34,208,5.42,213,5.55,368,9.58,577,15.03,792,20.62,963,25.08,1159,30.18,1299,33.83,1406,36.61,1490,38.80,1551,40.39
"70113","New Orleans",4505,245,5.44,249,5.53,254,5.64,431,9.57,669,14.85,914,20.29,1108,24.59,1333,29.59,1494,33.16,1618,35.92,1716,38.09,1786,39.64
"70114","New Orleans",10713,653,6.10,662,6.18,675,6.30,1066,9.95,1592,14.86,2135,19.93,2565,23.94,3062,28.58,3419,31.91,3694,34.48,3911,36.51,4067,37.96
"70115","New Orleans",20381,429,2.10,446,2.19,468,2.30,1194,5.86,2169,10.64,3177,15.59,3975,19.50,4896,24.02,5558,27.27,6069,29.78,6470,31.75,6759,33.16
"70116","New Orleans",7750,364,4.70,372,4.80,381,4.92,698,9.01,1123,14.49,1563,20.17,1911,24.66,2313,29.85,2602,33.57,2824,36.44,3000,38.71,3126,40.34
"70117","New Orleans",13004,578,4.44,590,4.54,605,4.65,1112,8.55,1794,13.80,2498,19.21,3055,23.49,3699,28.45,4162,32.01,4518,34.74,4799,36.90,5001,38.46
"70118","New Orleans",17338,526,3.03,541,3.12,561,3.24,1205,6.95,2072,11.95,2968,17.12,3676,21.20,4494,25.92,5083,29.32,5536,31.93,5894,33.99,6150,35.47
"70119","New Orleans",20481,753,3.68,771,3.76,795,3.88,1581,7.72,2638,12.88,3730,18.21,4595,22.44,5592,27.30,6308,30.80,6860,33.49,7294,35.61,7607,37.14
"70121","New Orleans",6562,200,3.05,205,3.12,211,3.22,419,6.39,698,10.64,986,15.03,1214,18.50,1477,22.51,1667,25.40,1813,27.63,1927,29.37,2010,30.63
"70122","New Orleans",16314,659,4.04,672,4.12,690,4.23,1251,7.67,2006,12.30,2786,17.08,3404,20.87,4116,25.23,4629,28.37,5024,30.80,5335,32.70,5559,34.08
"70123","New Orleans",15057,259,1.72,270,1.79,283,1.88,717,4.76,1301,8.64,1905,12.65,2383,15.83,2934,19.49,3330,22.12,3636,24.15,3876,25.74,4049,26.89
"70124","New Orleans",11703,174,1.49,183,1.56,195,1.67,569,4.86,1072,9.16,1592,13.60,2004,17.12,2479,21.18,2821,24.10,3084,26.35,3292,28.13,3441,29.40
"70125","New Orleans",8765,319,3.64,327,3.73,338,3.86,672,7.67,1121,12.79,1585,18.08,1952,22.27,2376,27.11,2681,30.59,2916,33.27,3101,35.38,3234,36.90
"70126","New Orleans",12819,668,5.21,680,5.30,695,5.42,1178,9.19,1828,14.26,2500,19.50,3031,23.64,3645,28.43,4086,31.87,4426,34.53,4694,36.62,4887,38.12
"70127","New Orleans",10906,442,4.05,451,4.14,463,4.25,861,7.89,1395,12.79,1947,17.85,2383,21.85,2888,26.48,3250,29.80,3530,32.37,3750,34.38,3908,35.83
"70128","New Orleans",8460,246,2.91,253,2.99,262,3.10,563,6.65,968,11.44,1386,16.38,1718,20.31,2100,24.82,2375,28.07,2587,30.58,2753,32.54,2873,33.96
"70129","New Orleans",4151,128,3.08,132,3.18,136,3.28,283,6.82,480,11.56,684,16.48,846,20.38,1032,24.86,1166,28.09,1269,30.57,1351,32.55,1409,33.94
"70130","New Orleans",9706,282,2.91,290,2.99,301,3.10,644,6.64,1104,11.37,1580,16.28,1957,20.16,2392,24.64,2704,27.86,2945,30.34,3135,32.30,3271,33.70
